11,1,8,13,16,5,10,15,14,2,12,7,231
0.014110774,0.00994369,0.017037743,0.013876376,0.001973979,0.008332657,0.011419058,0.022149783,0.01865443,0.00203845,0.016004422,0.024964315,0.066877365
0.1786675,0.021804471,0.018309888,0.001798798,0.031804471,0.022449823,0.002783073,0.018198748,0.002737497,0.013517657,0.001178331,0.001819875,0.131279222
0.048645103,0.061408916,0.143335989,0.00945959,0.001667034,0.002497862,0.010256411,0.009269791,0.00251001,0.025641058,0.009394984,0.102725628,0.148671823
0.048641459,0.061932781,0.159226121,0.01022027,0.001427597,0.001025641,0.018645,0.015234752,0.00244021,0.054105764,0.008364672,0.110576403,0.171600279
0.074282225,0.102153846,0.112451107,0.002370313,0.014371262,0.001538462,0.010058567,0.014269381,0.001452384,0.08461633,0.010090125,0.123848229,0.229792596
0.09277703,0.134795726,0.010256411,0.023924505,0.009663087,0.016898933,0.002252615,0.015384616,0.009331462,0.139956145,0.022592348,0.0138461633,0.204866267
0.106793397,0.120400216,0.153846161,0.010614615,0.002373554,0.014344759,0.015384616,0.024455635,0.023818527,0.14568887,0.010256411,0.157957248,0.269780193
0.115018629,0.10055884,0.143238811,0.015384616,0.010797603,0.023592981,0.014690992,0.020512821,0.029767304,0.157354249,0.019927157,0.153846163,0.281573019
